-2.650353685021400452e-02,-3.008427098393440247e-02,-9.937249124050140381e-03,6.249579787254333496e-02,6.531840562820434570e-02,-5.397828668355941772e-02,-5.170073732733726501e-02,-4.245428368449211121e-02,-2.866107225418090820e-02,-2.150225639343261719e-02,2.343945205211639404e-02,-1.945647597312927246e-02,-1.603215932846069336e-04,-1.462645083665847778e-02,-1.772694289684295654e-03,-8.509609848260879517e-02,-4.619618877768516541e-02,-5.281140655279159546e-02,2.696530520915985107e-02,-8.044672757387161255e-02
-7.228051126003265381e-02,-8.188642561435699463e-02,-2.118470519781112671e-02,-8.308339118957519531e-02,-6.365202367305755615e-03,-6.860480457544326782e-02,2.366434782743453979e-02,-1.504854857921600342e-02,-1.783013343811035156e-02,1.617190986871719360e-02,8.688457310199737549e-03,-2.294734865427017212e-02,6.786012649536132812e-02,1.044972240924835205e-02,3.952234983444213867e-02,-6.785386800765991211e-02,6.504862010478973389e-02,-1.452740281820297241e-02,6.004734337329864502e-02,-2.334549278020858765e-02
-4.473055899143218994e-02,2.218078076839447021e-02,8.323994278907775879e-02,-8.323039114475250244e-02,7.441622018814086914e-02,-4.180192202329635620e-02,-2.893271669745445251e-02,-2.423004060983657837e-02,6.600140035152435303e-02,2.751901745796203613e-03,2.009380608797073364e-02,-2.876862511038780212e-02,5.501079559326171875e-02,-4.626378417015075684e-02,-7.762360572814941406e-02,-4.554161801934242249e-02,1.741021871566772461e-02,-5.833731591701507568e-02,5.994389951229095459e-02,4.803493618965148926e-03
1.201557368040084839e-02,1.565185934305191040e-02,8.460998535156250000e-02,-9.782612323760986328e-06,-1.318640261888504028e-02,-1.789458096027374268e-02,1.400361955165863037e-02,3.736559301614761353e-02,5.895502865314483643e-03,3.433577716350555420e-03,-6.887757778167724609e-02,-1.820389181375503540e-02,-6.352886557579040527e-03,-2.652668580412864685e-02,5.630335211753845215e-02,-6.794234365224838257e-02,1.475402712821960449e-02,2.923192083835601807e-02,-6.003759801387786865e-03,3.942954540252685547e-02
6.553083658218383789e-02,2.853092551231384277e-02,-6.726907193660736084e-02,-8.421196788549423218e-02,-1.750735193490982056e-02,7.536648213863372803e-02,-3.572455048561096191e-02,6.073926389217376709e-02,-1.141696423292160034e-02,-3.602498769760131836e-02,-5.153662338852882385e-02,6.577087938785552979e-02,6.412650644779205322e-02,-4.539810493588447571e-02,7.532627880573272705e-02,-6.757486611604690552e-02,4.392693936824798584e-02,1.388265937566757202e-02,-7.695287466049194336e-03,2.561915665864944458e-02
4.396085441112518311e-02,9.925514459609985352e-04,8.110611140727996826e-02,-5.504257977008819580e-03,4.019172489643096924e-02,2.429977804422378540e-02,-7.371318340301513672e-02,5.961601436138153076e-02,-1.890721172094345093e-02,-3.084437549114227295e-02,-3.431490436196327209e-02,5.939581990242004395e-02,-6.299554556608200073e-02,4.677407443523406982e-02,3.466532379388809204e-02,-2.313195168972015381e-02,-2.285619080066680908e-02,7.416604459285736084e-02,7.289858162403106689e-02,1.291490346193313599e-02
6.462790071964263916e-02,-5.209004506468772888e-02,-7.666196674108505249e-02,1.235064864158630371e-02,-6.356420367956161499e-02,-6.765103340148925781e-02,2.856317907571792603e-02,-5.308675765991210938e-02,-3.981434181332588196e-02,-5.448674783110618591e-02,-3.336249291896820068e-02,-1.377051323652267456e-02,9.264983236789703369e-03,-7.138554006814956665e-02,-6.018254905939102173e-02,2.204097062349319458e-02,7.339012622833251953e-02,-3.936548903584480286e-02,7.757736742496490479e-02,8.218105137348175049e-02
4.086659848690032959e-02,2.972190082073211670e-02,-6.691446900367736816e-02,-6.641258299350738525e-02,1.102083921432495117e-02,-3.643761202692985535e-02,-2.840156108140945435e-02,-3.800515085458755493e-02,8.452910184860229492e-02,1.814931631088256836e-02,-2.631308138370513916e-02,-3.872933238744735718e-02,-6.593905389308929443e-02,-4.888797178864479065e-02,6.010290980339050293e-02,2.451664209365844727e-02,2.841130644083023071e-02,1.962792128324508667e-02,-6.472675502300262451e-02,7.831729948520660400e-02
4.855321347713470459e-02,5.766746401786804199e-02,3.179182112216949463e-02,-1.928840577602386475e-02,-9.237632155418395996e-03,7.956430315971374512e-02,3.196924179792404175e-02,4.600900411605834961e-02,1.334363967180252075e-02,-6.364598870277404785e-02,3.529188781976699829e-02,5.879636108875274658e-02,-8.463202416896820068e-02,-7.720817625522613525e-02,8.232802152633666992e-02,1.552051305770874023e-02,-7.448343932628631592e-02,-2.806724235415458679e-02,4.523518681526184082e-02,-2.472851052880287170e-02
2.141927182674407959e-02,4.681460559368133545e-02,6.749244034290313721e-02,3.680655360221862793e-02,6.163372099399566650e-02,8.222511410713195801e-02,6.778107583522796631e-02,2.018558233976364136e-02,6.551967561244964600e-02,-1.320576667785644531e-02,4.226714372634887695e-03,7.886362075805664062e-02,2.259000390768051147e-02,3.308862447738647461e-02,4.959203302860260010e-02,7.143346965312957764e-02,5.987317860126495361e-02,-6.845224648714065552e-02,-2.032046765089035034e-02,5.698603391647338867e-02
-5.059138312935829163e-02,-3.202324360609054565e-02,-4.088960960507392883e-02,7.561814785003662109e-02,-8.509956300258636475e-02,2.222683280706405640e-02,-5.433589965105056763e-02,7.085183262825012207e-02,-5.366860330104827881e-02,-1.009480655193328857e-02,-8.443912118673324585e-02,2.541453391313552856e-02,-8.328355103731155396e-02,8.125467598438262939e-02,-6.890258193016052246e-02,-6.666803359985351562e-02,-4.154388979077339172e-02,1.798118650913238525e-02,6.862282752990722656e-04,-8.637443184852600098e-03
2.979553490877151489e-02,-8.168968558311462402e-02,-2.074262499809265137e-02,9.214811027050018311e-03,-6.434725224971771240e-02,-7.096695899963378906e-02,7.809056341648101807e-02,4.428635537624359131e-02,8.246204257011413574e-02,-9.151771664619445801e-03,-7.898898422718048096e-02,-5.210909619927406311e-02,-4.670090973377227783e-03,-5.296826735138893127e-02,7.208576798439025879e-02,-8.268481492996215820e-02,7.240787148475646973e-03,-4.621295258402824402e-02,-5.315147340297698975e-02,-8.321376889944076538e-02
4.527968168258666992e-02,-7.249087095260620117e-03,6.860676407814025879e-02,3.441157937049865723e-02,6.387758255004882812e-02,7.929185032844543457e-02,-4.533219709992408752e-02,1.111568510532379150e-02,-6.462120264768600464e-02,-1.583526283502578735e-02,-7.349677383899688721e-02,7.680356502532958984e-04,-8.340667188167572021e-02,-5.874064937233924866e-02,-2.142228186130523682e-02,5.255226790904998779e-02,2.512484788894653320e-02,-3.391218557953834534e-02,-1.704443246126174927e-02,6.257295608520507812e-03
-3.548980131745338440e-02,2.438276261091232300e-02,2.310923486948013306e-02,-1.501922309398651123e-01,9.897225350141525269e-02,9.409035742282867432e-02,-9.486151486635208130e-02,-2.099940925836563110e-02,9.069120883941650391e-02,2.844738960266113281e-02,-9.660392254590988159e-02,3.404449671506881714e-02,-1.065429896116256714e-01,7.138584554195404053e-02,-7.616975158452987671e-02,-7.855646312236785889e-02,1.090907007455825806e-01,1.220483258366584778e-01,-9.052371233701705933e-02,1.389854103326797485e-01
-1.381255537271499634e-01,6.698884069919586182e-02,-8.135135471820831299e-02,-8.616844564676284790e-02,1.499614864587783813e-01,1.354094892740249634e-01,-3.708033636212348938e-02,-3.391035273671150208e-02,1.348191057331860065e-03,-6.586992181837558746e-03,-7.329642772674560547e-02,1.006428897380828857e-02,-8.225837349891662598e-02,1.562209799885749817e-02,-7.450430095195770264e-02,-2.221902459859848022e-02,1.456970423460006714e-01,1.114523634314537048e-01,-2.001274749636650085e-02,1.392107009887695312e-01
-3.785898536443710327e-02,1.089686006307601929e-01,7.231031358242034912e-02,-4.834475740790367126e-02,6.945290416479110718e-02,3.973078727722167969e-02,-1.021369323134422302e-01,1.287484765052795410e-01,1.219515427947044373e-01,-1.655583679676055908e-01,-1.638700067996978760e-01,-1.410378795117139816e-02,-1.275244951248168945e-01,-8.199009299278259277e-02,-2.596498467028141022e-02,-6.116661801934242249e-02,6.708221882581710815e-02,9.327527135610580444e-02,-4.213774204254150391e-02,9.356123954057693481e-02
-1.731109321117401123e-01,1.988568305969238281e-01,3.013983927667140961e-02,-2.105303555727005005e-01,1.881739050149917603e-01,2.514218389987945557e-01,-1.009702757000923157e-01,8.289171010255813599e-02,1.837442070245742798e-01,-8.884054422378540039e-02,-1.777195483446121216e-01,-1.356468200683593750e-01,-2.996249496936798096e-02,-5.117559432983398438e-02,-1.833755820989608765e-01,2.700121840462088585e-03,3.707751631736755371e-02,-1.241201534867286682e-02,-1.828669607639312744e-01,2.063031345605850220e-01
-8.579572290182113647e-02,9.888578951358795166e-02,-2.839493937790393829e-02,-2.751197218894958496e-01,2.421083897352218628e-01,2.038439363241195679e-01,2.409602142870426178e-02,1.526580303907394409e-01,1.670783311128616333e-01,-2.034769654273986816e-01,-1.053463593125343323e-01,-1.675384193658828735e-01,-2.743402309715747833e-02,8.050945401191711426e-02,-2.037273347377777100e-01,1.117134764790534973e-01,1.668289862573146820e-02,1.077850311994552612e-01,-1.088890954852104187e-01,2.510059177875518799e-01
-8.734312653541564941e-02,1.772673279047012329e-01,-5.649839714169502258e-02,-1.810160577297210693e-01,2.301566451787948608e-01,1.814687103033065796e-01,-5.395542457699775696e-02,1.574946194887161255e-01,1.567104011774063110e-01,-2.118891626596450806e-01,-3.558391332626342773e-02,-1.699930727481842041e-01,-1.013814210891723633e-01,8.721855282783508301e-02,-2.308052480220794678e-01,7.576856017112731934e-02,-4.361294955015182495e-02,1.014785543084144592e-01,-2.148072272539138794e-01,2.320706248283386230e-01
-1.191215440630912781e-01,1.829923838376998901e-01,4.565478488802909851e-02,-2.774393856525421143e-01,2.827724218368530273e-01,1.674433350563049316e-01,-9.783628582954406738e-02,2.708263993263244629e-01,2.541086971759796143e-01,-2.175897955894470215e-01,-2.041782289743423462e-01,-1.891312748193740845e-01,-1.894975304603576660e-01,6.610881537199020386e-02,-1.278054416179656982e-01,1.137640550732612610e-01,3.541943803429603577e-02,1.343590468168258667e-01,-2.834675610065460205e-01,3.080640733242034912e-01
-2.336980700492858887e-01,2.719522118568420410e-01,3.244272619485855103e-02,-1.490881741046905518e-01,2.467963397502899170e-01,1.270739138126373291e-01,-1.680554002523422241e-01,2.151546478271484375e-01,2.385270744562149048e-01,-2.993948757648468018e-01,-2.930659353733062744e-01,5.842126160860061646e-02,-1.046327278017997742e-01,-4.352805763483047485e-02,-3.018977940082550049e-01,1.172935366630554199e-01,1.905305534601211548e-01,1.313635706901550293e-01,-2.483960241079330444e-01,1.790804266929626465e-01
-2.040439844131469727e-01,2.171696871519088745e-01,6.945522129535675049e-02,-6.504867970943450928e-02,3.030517995357513428e-01,1.230355575680732727e-01,-9.294725209474563599e-02,1.507119834423065186e-01,2.579353451728820801e-01,-2.123714536428451538e-01,-2.982172667980194092e-01,-9.439273923635482788e-02,-1.886603534221649170e-01,2.525401674211025238e-02,-1.766357421875000000e-01,2.047367952764034271e-02,3.180346786975860596e-01,9.050071239471435547e-02,-3.258289992809295654e-01,1.380544900894165039e-01
-2.639857828617095947e-01,1.940816342830657959e-01,-2.424199320375919342e-02,-1.432933360338211060e-01,3.241661489009857178e-01,2.006254047155380249e-01,6.370806694030761719e-02,1.450711488723754883e-01,2.035693824291229248e-01,-1.171026155352592468e-01,-1.823831647634506226e-01,-6.400674581527709961e-02,-4.728260636329650879e-02,-1.551826745271682739e-01,-2.898899316787719727e-01,1.011708378791809082e-01,2.374292761087417603e-01,4.800410941243171692e-02,-3.579092025756835938e-01,1.613297015428543091e-01
9.593044966459274292e-02,8.973181992769241333e-02,8.766719698905944824e-02,-5.331163853406906128e-02,-1.147933602333068848e-01,9.982760250568389893e-02,9.066678583621978760e-02,-1.239706650376319885e-01,2.265745848417282104e-01,-3.830600529909133911e-02,-2.133309468626976013e-02,-2.264258563518524170e-01,-8.846151828765869141e-02,-1.759774237871170044e-01,1.406571920961141586e-02,9.544813632965087891e-02,-5.785232782363891602e-02,3.002811968326568604e-01,-1.226278021931648254e-01,-4.438662156462669373e-02
-1.051653325557708740e-01,1.584162414073944092e-01,2.017099410295486450e-01,-2.020934410393238068e-02,-1.312333047389984131e-01,-2.619173750281333923e-02,2.009963616728782654e-03,-1.670921593904495239e-01,3.275302052497863770e-01,-1.644356548786163330e-01,-1.619671434164047241e-01,-2.752553224563598633e-01,-7.971602678298950195e-02,-1.199785172939300537e-01,-1.547683030366897583e-01,2.047080993652343750e-01,1.642429083585739136e-01,9.644136577844619751e-02,-1.581026762723922729e-01,6.342587620019912720e-02
-1.770079135894775391e-01,2.613202333450317383e-01,3.378587961196899414e-02,8.835940621793270111e-03,1.675253175199031830e-02,-1.122559234499931335e-01,9.994726628065109253e-02,6.356846541166305542e-02,3.300175666809082031e-01,-2.480390369892120361e-01,-1.502055525779724121e-01,-2.703493237495422363e-01,-1.850887089967727661e-01,-2.091581672430038452e-01,-2.038428187370300293e-02,1.147003024816513062e-01,2.094392776489257812e-01,-4.497984051704406738e-02,-1.051086708903312683e-01,1.528660207986831665e-02
-1.288132518529891968e-01,3.530350625514984131e-01,7.817742228507995605e-02,-1.662134379148483276e-01,1.883494704961776733e-01,2.576139941811561584e-02,8.148087561130523682e-02,2.104498744010925293e-01,3.595447838306427002e-01,-2.221092432737350464e-01,-1.539152413606643677e-01,-3.801064193248748779e-01,-1.004353091120719910e-01,-1.690411418676376343e-01,-1.845864802598953247e-01,1.193825826048851013e-01,2.324892282485961914e-01,1.006587687879800797e-02,-2.193660587072372437e-01,2.662321925163269043e-01
-6.211239099502563477e-02,2.855417430400848389e-01,7.498709112405776978e-02,-2.173529416322708130e-01,2.295496612787246704e-01,1.232387945055961609e-01,-3.742734342813491821e-02,1.333923190832138062e-01,3.528399467468261719e-01,-1.555392593145370483e-01,-1.156078279018402100e-01,-2.111228853464126587e-01,-2.997203171253204346e-02,4.356051795184612274e-03,-2.941937744617462158e-01,-1.269972920417785645e-01,9.987240284681320190e-02,2.590448260307312012e-01,-2.947798669338226318e-01,3.337818086147308350e-01
-1.110192388296127319e-01,1.994372904300689697e-01,2.644993364810943604e-01,-1.673844903707504272e-01,2.826116979122161865e-01,2.578658461570739746e-01,-2.054475545883178711e-01,2.568315565586090088e-01,1.858378052711486816e-01,-2.530532181262969971e-01,-1.287587434053421021e-01,-1.400246322154998779e-01,-7.001505047082901001e-02,-2.398532442748546600e-02,-1.267061233520507812e-01,-5.989249423146247864e-02,5.775506794452667236e-02,1.939001232385635376e-01,-2.557442188262939453e-01,3.003363907337188721e-01
-1.605594158172607422e-01,1.414947509765625000e-01,2.152553796768188477e-01,-2.259039729833602905e-01,2.940609753131866455e-01,2.076396793127059937e-01,-2.548683993518352509e-02,7.136757671833038330e-02,2.276793718338012695e-01,-2.512695491313934326e-01,-2.714293003082275391e-01,-2.242541015148162842e-01,-1.758585423231124878e-01,-4.916753992438316345e-02,-1.397933661937713623e-01,-8.582247048616409302e-02,1.493689715862274170e-01,2.272218614816665649e-01,-1.705117076635360718e-01,2.867453992366790771e-01
-1.976297646760940552e-01,1.963824778795242310e-01,1.404546797275543213e-01,-1.246649920940399170e-01,1.925033628940582275e-01,1.688090264797210693e-01,-7.062527537345886230e-02,1.953657567501068115e-01,2.827933728694915771e-01,-2.400856018066406250e-01,-1.622099578380584717e-01,-3.203792870044708252e-02,-2.618339061737060547e-01,-5.264302715659141541e-02,-2.485968321561813354e-01,-2.613825164735317230e-02,9.575572609901428223e-02,3.239740431308746338e-01,-1.997312605381011963e-01,1.849009543657302856e-01
-6.803607940673828125e-02,4.577219486236572266e-02,1.229104399681091309e-01,-1.766280680894851685e-01,2.170057147741317749e-01,1.282218545675277710e-01,-1.027274280786514282e-01,8.366915583610534668e-02,2.053903937339782715e-01,-1.540891081094741821e-01,-1.951626837253570557e-01,-7.893277704715728760e-02,-6.225293502211570740e-02,-5.220847576856613159e-02,-1.683832108974456787e-01,-3.803609311580657959e-02,6.919147074222564697e-02,1.714086234569549561e-01,-1.223685368895530701e-01,5.467048659920692444e-02
-1.062437966465950012e-01,8.305272459983825684e-02,-1.582778990268707275e-03,-3.613560646772384644e-02,1.757128387689590454e-01,-5.978393834084272385e-03,-3.081175312399864197e-02,4.991133138537406921e-02,6.863766908645629883e-02,-1.325116157531738281e-01,-1.890821009874343872e-01,8.417889475822448730e-02,-1.642645448446273804e-01,5.955263972282409668e-02,-5.135940015316009521e-02,-4.339573904871940613e-02,1.607008874416351318e-01,9.675642102956771851e-02,-1.314832270145416260e-01,4.475850611925125122e-02
-3.470118343830108643e-02,1.054524630308151245e-02,-7.320400327444076538e-02,-7.585951685905456543e-02,-3.874576836824417114e-02,6.564016640186309814e-02,-1.594424247741699219e-05,-2.571744099259376526e-02,5.012366175651550293e-02,3.588600456714630127e-02,-4.085791110992431641e-02,-1.424328237771987915e-02,7.574671506881713867e-02,-7.723705470561981201e-02,1.105725020170211792e-02,-1.974789053201675415e-02,2.414333075284957886e-02,-4.865751788020133972e-02,-3.333991765975952148e-02,5.280281603336334229e-02
3.236126899719238281e-02,-7.299591600894927979e-02,6.421162188053131104e-02,-1.571699976921081543e-02,-6.530151516199111938e-02,1.012481749057769775e-02,-6.881552189588546753e-02,-2.214117348194122314e-02,-7.849679887294769287e-02,-3.667922690510749817e-02,5.878588557243347168e-02,6.429944932460784912e-02,-6.021428853273391724e-02,-3.928623348474502563e-02,2.693187445402145386e-02,-5.625483021140098572e-02,-6.464023143053054810e-02,-7.732604444026947021e-02,2.543644607067108154e-02,-8.168130367994308472e-02
1.081211119890213013e-02,1.221747696399688721e-02,-3.810520470142364502e-02,6.470184028148651123e-02,3.934660553932189941e-02,4.961714148521423340e-03,5.118180811405181885e-02,-4.521185159683227539e-02,-7.265591621398925781e-02,-6.215363740921020508e-03,8.042971789836883545e-02,5.145609378814697266e-02,3.146203607320785522e-02,-1.817367970943450928e-03,-8.445359766483306885e-03,4.580907523632049561e-03,7.095873355865478516e-03,4.440350830554962158e-02,3.767760843038558960e-02,8.237187564373016357e-02
-4.419235885143280029e-02,-8.515492081642150879e-03,-7.366576790809631348e-02,-7.890466600656509399e-02,3.947998583316802979e-02,-2.588392049074172974e-02,-3.667346015572547913e-02,-3.166783601045608521e-02,-2.004826813936233521e-02,2.400510013103485107e-03,7.872997224330902100e-02,4.688474535942077637e-02,6.844349205493927002e-02,-1.153104752302169800e-02,1.067191362380981445e-02,5.884540081024169922e-02,-2.728615328669548035e-02,-7.119401544332504272e-02,-1.911050081253051758e-02,4.510407149791717529e-02
